,County,N,Party,Race,State,Year,chisquare-benford-3d,chisquare-benford-mix,chisquare-mean-sim,chisquare-uniform,lilliefors-type-test
3537,Williamson,64.0,p_republican,USP,IL,2012,0.8035596597845475,0.804482646552,0.785191957568,0.800470556896,0.32
3538,Winnebago,110.0,p_democrat,USP,IL,2012,0.7176955784602901,0.717498352656,0.7484241603,0.721592266791,0.73
3539,Winnebago,110.0,p_republican,USP,IL,2012,0.24022258437354724,0.23723969692,0.217816585384,0.257477158174,0.42
3540,Woodford,45.0,p_democrat,USP,IL,2012,0.17285953390502082,0.196997108975,0.141127562506,0.16260626219,0.01
3541,Woodford,45.0,p_republican,USP,IL,2012,0.0480701752162448,0.0480701752162,0.0594716910314,0.056148214029,0.14
3542,ALLEN,28.0,p_democrat,USP,KS,2012,0.19474355882475822,0.0392261611957,0.0233517354815,0.175966390218,0.05
3543,ALLEN,28.0,p_republican,USP,KS,2012,,,,,0.0
3544,ANDERSON,25.0,p_democrat,USP,KS,2012,0.9027786852114555,0.889997918123,0.916771961526,0.897762597121,0.55
3545,ANDERSON,25.0,p_republican,USP,KS,2012,0.2623091483224029,0.248835848013,0.258052616222,0.249283893977,0.18
3546,ATCHISON,26.0,p_democrat,USP,KS,2012,,,,,0.0
3547,ATCHISON,26.0,p_republican,USP,KS,2012,0.0200891853644329,0.000153442740965,0.000570594489864,0.0169863411619,0.03
3548,BARBER,24.0,p_democrat,USP,KS,2012,,,,,0.0
3549,BARBER,24.0,p_republican,USP,KS,2012,,,,,0.0
3550,BARTON,40.0,p_democrat,USP,KS,2012,0.6012852122820658,0.68423805049,0.701709515027,0.585208769383,0.62
3551,BARTON,40.0,p_republican,USP,KS,2012,0.8308896266541055,0.807654621041,0.810010392104,0.834308260193,0.48
3552,BOURBON,30.0,p_democrat,USP,KS,2012,,,,,0.0
3553,BOURBON,30.0,p_republican,USP,KS,2012,,,,,0.0
3554,BROWN,28.0,p_democrat,USP,KS,2012,,,,,0.0
3555,BROWN,28.0,p_republican,USP,KS,2012,,,,,0.0
3556,BUTLER,51.0,p_democrat,USP,KS,2012,0.08842647467953776,0.0794733883437,0.0851749854572,0.0888040081156,0.12
3557,BUTLER,51.0,p_republican,USP,KS,2012,0.23412293100804032,0.227607937791,0.192864915204,0.239943178877,0.16
3558,CHASE,11.0,p_democrat,USP,KS,2012,,,,,0.0
3559,CHASE,11.0,p_republican,USP,KS,2012,,,,,0.0
3560,CHAUTAUQUA,14.0,p_democrat,USP,KS,2012,,,,,0.0
3561,CHAUTAUQUA,14.0,p_republican,USP,KS,2012,,,,,0.0
3562,CHEROKEE,54.0,p_democrat,USP,KS,2012,0.00016656485215437545,4.75768778469e-07,2.92771261864e-07,0.000113402395404,0.0
3563,CHEROKEE,54.0,p_republican,USP,KS,2012,9.93136466445055e-08,5.85960283883e-13,8.20988973098e-09,5.48481637718e-08,0.0
3564,CHEYENNE,8.0,p_democrat,USP,KS,2012,,,,,0.0
3565,CHEYENNE,8.0,p_republican,USP,KS,2012,,,,,0.0
3566,CLARK,7.0,p_democrat,USP,KS,2012,,,,,0.0
3567,CLARK,7.0,p_republican,USP,KS,2012,,,,,0.0
3568,CLAY,23.0,p_democrat,USP,KS,2012,,,,,0.0
3569,CLAY,23.0,p_republican,USP,KS,2012,,,,,0.0
3570,CLOUD,29.0,p_democrat,USP,KS,2012,,,,,0.0
3571,CLOUD,29.0,p_republican,USP,KS,2012,0.7722320017597128,0.776495501201,0.684278347,0.757042522572,0.66
3572,COFFEY,20.0,p_democrat,USP,KS,2012,,,,,0.0
3573,COFFEY,20.0,p_republican,USP,KS,2012,,,,,0.0
3574,COMANCHE,5.0,p_democrat,USP,KS,2012,,,,,0.0
3575,COMANCHE,5.0,p_republican,USP,KS,2012,,,,,0.0
3576,COWLEY,69.0,p_democrat,USP,KS,2012,0.04759838596052083,0.022904705155,0.0805467937684,0.0374233759376,0.02
3577,COWLEY,69.0,p_republican,USP,KS,2012,0.0007959883115967114,8.51520834925e-05,0.00017964300292,0.000619493816373,0.0
3578,CRAWFORD,58.0,p_democrat,USP,KS,2012,0.2621432032077879,0.502456244599,0.172117103641,0.233454303721,0.14
3579,CRAWFORD,58.0,p_republican,USP,KS,2012,0.6830082129357893,0.581430713282,0.649240543193,0.690796836562,0.86
3580,DECATUR,28.0,p_democrat,USP,KS,2012,,,,,0.0
3581,DECATUR,28.0,p_republican,USP,KS,2012,0.716798181296731,0.533582578651,0.754492545477,0.711017158391,0.69
3582,DICKINSON,38.0,p_democrat,USP,KS,2012,0.5829219483793546,0.457471168993,0.523684236296,0.555493675139,0.56
3583,DICKINSON,38.0,p_republican,USP,KS,2012,0.1339566966428213,0.0686973222816,0.0647814973531,0.118629773456,0.06
3584,DONIPHAN,13.0,p_democrat,USP,KS,2012,,,,,0.0
3585,DONIPHAN,13.0,p_republican,USP,KS,2012,,,,,0.0
3586,DOUGLAS,125.0,p_democrat,USP,KS,2012,3.6228223572215796e-13,3.05445287571e-23,6.9033594179e-22,1.18399686166e-13,0.0
3587,DOUGLAS,125.0,p_republican,USP,KS,2012,1.5128465690912513e-15,8.5514600951e-27,8.26441488339e-17,4.71317348164e-16,0.0
3588,EDWARDS,13.0,p_democrat,USP,KS,2012,,,,,0.0
3589,EDWARDS,13.0,p_republican,USP,KS,2012,,,,,0.0
3590,ELK,10.0,p_democrat,USP,KS,2012,,,,,0.0
3591,ELK,10.0,p_republican,USP,KS,2012,,,,,0.0
3592,ELLIS,44.0,p_democrat,USP,KS,2012,0.06729050693823575,0.00379877515943,0.00326115533333,0.057975183669,0.01
3593,ELLIS,44.0,p_republican,USP,KS,2012,0.015879519815617697,0.000906778572546,0.00314441992287,0.01265042135,0.0
3594,ELLSWORTH,25.0,p_democrat,USP,KS,2012,,,,,0.0
3595,ELLSWORTH,25.0,p_republican,USP,KS,2012,,,,,0.0
3596,FINNEY,33.0,p_democrat,USP,KS,2012,0.6228866864014828,0.456651114697,0.662423660553,0.605601691698,0.57
3597,FINNEY,33.0,p_republican,USP,KS,2012,0.6787796413123444,0.779835543372,0.598613108663,0.668635631647,0.64
3598,FORD,39.0,p_democrat,USP,KS,2012,0.2365553911459814,0.000267515555435,0.321222424036,0.211867644524,0.09
3599,FORD,39.0,p_republican,USP,KS,2012,0.03455734842967305,0.00476098893604,0.0333578465288,0.0279400235904,0.03
3600,FRANKLIN,28.0,p_democrat,USP,KS,2012,0.9097496199196234,0.872405504706,0.923041434673,0.901760757953,0.64
3601,FRANKLIN,28.0,p_republican,USP,KS,2012,0.6423076570656396,0.581412648395,0.527681238193,0.637119407169,0.68
3602,GEARY,76.0,p_democrat,USP,KS,2012,5.441169254612454e-15,1.05669813595e-37,3.91232985944e-32,1.79436315432e-15,0.0
3603,GEARY,76.0,p_republican,USP,KS,2012,,,,,0.0
3604,GOVE,9.0,p_democrat,USP,KS,2012,,,,,0.0
3605,GOVE,9.0,p_republican,USP,KS,2012,,,,,0.0
3606,GRAHAM,19.0,p_democrat,USP,KS,2012,,,,,0.0
3607,GRAHAM,19.0,p_republican,USP,KS,2012,,,,,0.0
3608,GRANT,6.0,p_democrat,USP,KS,2012,,,,,0.0
3609,GRANT,6.0,p_republican,USP,KS,2012,,,,,0.0
3610,GRAY,8.0,p_democrat,USP,KS,2012,,,,,0.0
3611,GRAY,8.0,p_republican,USP,KS,2012,,,,,0.0
3612,GREELEY,3.0,p_democrat,USP,KS,2012,,,,,0.0
3613,GREELEY,3.0,p_republican,USP,KS,2012,,,,,0.0
3614,GREENWOOD,21.0,p_democrat,USP,KS,2012,,,,,0.0
3615,GREENWOOD,21.0,p_republican,USP,KS,2012,,,,,0.0
3616,HAMILTON,12.0,p_democrat,USP,KS,2012,,,,,0.0
3617,HAMILTON,12.0,p_republican,USP,KS,2012,,,,,0.0
3618,HARPER,22.0,p_democrat,USP,KS,2012,,,,,0.0
3619,HARPER,22.0,p_republican,USP,KS,2012,,,,,0.0
3620,HARVEY,45.0,p_democrat,USP,KS,2012,0.2500624918014449,0.0748327499381,0.11636822161,0.23275987154,0.12
3621,HARVEY,45.0,p_republican,USP,KS,2012,0.10396727643389791,0.0245090965534,0.076782045919,0.0972237042852,0.13
3622,HASKELL,11.0,p_democrat,USP,KS,2012,,,,,0.0
3623,HASKELL,11.0,p_republican,USP,KS,2012,,,,,0.0
3624,HODGEMAN,11.0,p_democrat,USP,KS,2012,,,,,0.0
3625,HODGEMAN,11.0,p_republican,USP,KS,2012,,,,,0.0
3626,JACKSON,20.0,p_democrat,USP,KS,2012,,,,,0.0
3627,JACKSON,20.0,p_republican,USP,KS,2012,,,,,0.0
3628,JEFFERSON,13.0,p_democrat,USP,KS,2012,,,,,0.0
3629,JEFFERSON,13.0,p_republican,USP,KS,2012,,,,,0.0
3630,JEWELL,25.0,p_democrat,USP,KS,2012,0.9048259666342089,0.0194743105055,0.933571011056,0.897762597121,0.89
3631,JEWELL,25.0,p_republican,USP,KS,2012,,,,,0.0
3632,Johnson,556.0,p_democrat,USP,KS,2012,1.0226779004497446e-05,1.7267764145e-11,0.000171569541978,3.67594714244e-06,0.0
3633,Johnson,556.0,p_republican,USP,KS,2012,3.355242286757056e-06,1.74448953812e-10,4.87176438322e-07,1.15721655845e-06,0.0
3634,KEARNY,9.0,p_democrat,USP,KS,2012,,,,,0.0
3635,KEARNY,9.0,p_republican,USP,KS,2012,,,,,0.0
3636,KINGMAN,30.0,p_democrat,USP,KS,2012,,,,,0.0
3637,KINGMAN,30.0,p_republican,USP,KS,2012,0.15635031466192864,0.139258233001,0.21200077851,0.148094195632,0.18
3638,KIOWA,6.0,p_democrat,USP,KS,2012,,,,,0.0
3639,KIOWA,6.0,p_republican,USP,KS,2012,,,,,0.0
3640,LABETTE,46.0,p_democrat,USP,KS,2012,0.4062472172718866,0.259233342175,0.197949604034,0.379370270516,0.34
3641,LABETTE,46.0,p_republican,USP,KS,2012,0.015506240477647123,0.00235745703339,0.00191464176624,0.0128448759287,0.0
3642,LANE,10.0,p_democrat,USP,KS,2012,,,,,0.0
3643,LANE,10.0,p_republican,USP,KS,2012,,,,,0.0
3644,LEAVENWORTH,62.0,p_democrat,USP,KS,2012,,,,,0.0
3645,LEAVENWORTH,62.0,p_republican,USP,KS,2012,5.210255791491949e-11,1.2631207597e-19,4.30974273192e-20,2.80540572961e-11,0.0
3646,LINCOLN,24.0,p_democrat,USP,KS,2012,,,,,0.0
3647,LINCOLN,24.0,p_republican,USP,KS,2012,,,,,0.0
3648,LINN,13.0,p_democrat,USP,KS,2012,,,,,0.0
3649,LINN,13.0,p_republican,USP,KS,2012,,,,,0.0
3650,LOGAN,12.0,p_democrat,USP,KS,2012,,,,,0.0
3651,LOGAN,12.0,p_republican,USP,KS,2012,,,,,0.0
3652,LYON,54.0,p_democrat,USP,KS,2012,,,,,0.0
3653,LYON,54.0,p_republican,USP,KS,2012,1.9453503711769126e-10,2.54405159569e-23,2.27612431028e-21,9.21517371112e-11,0.0
3654,MARION,37.0,p_democrat,USP,KS,2012,0.38659178264748745,0.0607734686087,0.10644748295,0.370533766613,0.13
3655,MARION,37.0,p_republican,USP,KS,2012,,,,,0.0
3656,MARSHALL,36.0,p_democrat,USP,KS,2012,0.21177306793286896,0.0350993667404,0.0374707760907,0.195163128504,0.06
3657,MARSHALL,36.0,p_republican,USP,KS,2012,0.15324109381851458,0.0371038985595,0.0673092812669,0.143505046068,0.04
3658,MCPHERSON,33.0,p_democrat,USP,KS,2012,0.6627117468434467,0.594876411989,0.671445962302,0.668635631647,0.57
3659,MCPHERSON,33.0,p_republican,USP,KS,2012,0.8396391986544505,0.816118523248,0.885154314643,0.844743977513,0.82
3660,MEADE,9.0,p_democrat,USP,KS,2012,,,,,0.0
3661,MEADE,9.0,p_republican,USP,KS,2012,,,,,0.0
3662,MIAMI,64.0,p_democrat,USP,KS,2012,4.327408751310924e-12,5.15839697118e-27,3.44033228222e-26,1.77048056756e-12,0.0
3663,MIAMI,64.0,p_republican,USP,KS,2012,1.715884537095491e-19,1.14454193522e-38,5.21823383594e-39,5.11754694197e-20,0.0
3664,MITCHELL,33.0,p_democrat,USP,KS,2012,,,,,0.0
3665,MITCHELL,33.0,p_republican,USP,KS,2012,,,,,0.0
3666,MONTGOMERY,70.0,p_democrat,USP,KS,2012,0.001339520873841522,2.27664568073e-05,0.0138965907841,0.000953867216606,0.0
3667,MONTGOMERY,70.0,p_republican,USP,KS,2012,4.269695613992009e-06,1.69524003126e-09,8.93574047713e-05,2.58323380448e-06,0.0
3668,MORRIS,19.0,p_democrat,USP,KS,2012,,,,,0.0
3669,MORRIS,19.0,p_republican,USP,KS,2012,,,,,0.0
3670,MORTON,10.0,p_democrat,USP,KS,2012,,,,,0.0
3671,MORTON,10.0,p_republican,USP,KS,2012,,,,,0.0
3672,NEMAHA,38.0,p_democrat,USP,KS,2012,0.0010634051919653246,1.23619678771e-05,9.76443061629e-05,0.00084458320965,0.0
3673,NEMAHA,38.0,p_republican,USP,KS,2012,5.2907514483961144e-05,1.49242489902e-06,1.54355336553e-06,3.63769940879e-05,0.0
3674,NEOSHO,33.0,p_democrat,USP,KS,2012,0.016938013470123095,0.0018007658527,0.00433035417482,0.0143666347988,0.03
3675,NEOSHO,33.0,p_republican,USP,KS,2012,0.006112572635424826,0.000144874091965,0.000201839631564,0.00486060723256,0.0
3676,NESS,11.0,p_democrat,USP,KS,2012,,,,,0.0
3677,NESS,11.0,p_republican,USP,KS,2012,,,,,0.0
3678,NORTON,14.0,p_democrat,USP,KS,2012,,,,,0.0
3679,NORTON,14.0,p_republican,USP,KS,2012,,,,,0.0
3680,OSAGE,28.0,p_democrat,USP,KS,2012,0.1573862459788591,0.0811827772945,0.0993718681841,0.144153206044,0.05
3681,OSAGE,28.0,p_republican,USP,KS,2012,,,,,0.0
3682,OSBORNE,26.0,p_democrat,USP,KS,2012,,,,,0.0
3683,OSBORNE,26.0,p_republican,USP,KS,2012,,,,,0.0
3684,OTTAWA,24.0,p_democrat,USP,KS,2012,0.4236464954640493,0.306203314085,0.564858981495,0.407090835491,0.26
3685,OTTAWA,24.0,p_republican,USP,KS,2012,0.8206576957678396,0.739925760078,0.904689546805,0.819544140592,0.88
3686,PAWNEE,28.0,p_democrat,USP,KS,2012,,,,,0.0
3687,PAWNEE,28.0,p_republican,USP,KS,2012,0.6967783557851441,0.492255782102,0.896353183209,0.711017158391,0.88
3688,PHILLIPS,29.0,p_democrat,USP,KS,2012,0.11062658882879112,0.0153047312363,0.93830626275,0.0967781067384,0.86
3689,PHILLIPS,29.0,p_republican,USP,KS,2012,0.3022728067553648,0.293245706563,0.485303818043,0.300087383674,0.08
3690,POTTAWATOMIE,39.0,p_democrat,USP,KS,2012,,,,,0.0
3691,POTTAWATOMIE,39.0,p_republican,USP,KS,2012,,,,,0.0
3692,PRATT,12.0,p_democrat,USP,KS,2012,,,,,0.0
3693,PRATT,12.0,p_republican,USP,KS,2012,,,,,0.0
3694,RAWLINS,18.0,p_democrat,USP,KS,2012,,,,,0.0
3695,RAWLINS,18.0,p_republican,USP,KS,2012,,,,,0.0
3696,RENO,81.0,p_democrat,USP,KS,2012,0.35007588815972923,0.303125961133,0.429505536618,0.331831622594,0.55
3697,RENO,81.0,p_republican,USP,KS,2012,0.7397829081960912,0.793036487229,0.77881616987,0.736205815859,0.86
3698,REPUBLIC,26.0,p_democrat,USP,KS,2012,,,,,0.0
3699,REPUBLIC,26.0,p_republican,USP,KS,2012,,,,,0.0
3700,RICE,28.0,p_democrat,USP,KS,2012,,,,,0.0
3701,RICE,28.0,p_republican,USP,KS,2012,,,,,0.0
3702,RILEY,77.0,p_democrat,USP,KS,2012,3.748854345409438e-07,5.66659609044e-14,2.8805298533e-11,1.98571457588e-07,0.0
3703,RILEY,77.0,p_republican,USP,KS,2012,1.5153378014505812e-10,1.94477668065e-17,2.5002486448e-17,6.53299325952e-11,0.0
3704,ROOKS,16.0,p_democrat,USP,KS,2012,,,,,0.0
3705,ROOKS,16.0,p_republican,USP,KS,2012,,,,,0.0
3706,RUSH,13.0,p_democrat,USP,KS,2012,,,,,0.0
3707,RUSH,13.0,p_republican,USP,KS,2012,,,,,0.0
3708,RUSSELL,19.0,p_democrat,USP,KS,2012,,,,,0.0
3709,RUSSELL,19.0,p_republican,USP,KS,2012,,,,,0.0
3710,SALINE,65.0,p_democrat,USP,KS,2012,0.020830222910152827,0.00447418904128,0.000944090677099,0.0156816233272,0.01
3711,SALINE,65.0,p_republican,USP,KS,2012,1.6073054012217366e-07,1.17595796499e-10,2.42903966161e-09,1.11371461636e-07,0.0
3712,SCOTT,11.0,p_democrat,USP,KS,2012,,,,,0.0
3713,SCOTT,11.0,p_republican,USP,KS,2012,,,,,0.0
3714,SEDGWICK,289.0,p_democrat,USP,KS,2012,0.47253702553880406,0.354631135273,0.55265038408,0.40965439443,0.63
3715,SEDGWICK,289.0,p_republican,USP,KS,2012,0.0935188813298162,0.437834776283,0.191426227202,0.0650969614889,0.06
3716,SEWARD,26.0,p_democrat,USP,KS,2012,,,,,0.0
3717,SEWARD,26.0,p_republican,USP,KS,2012,,,,,0.0
3718,SHAWNEE,214.0,p_democrat,USP,KS,2012,0.22144418299358273,0.2365197159,0.228231068189,0.214365100329,0.53
3719,SHAWNEE,214.0,p_republican,USP,KS,2012,0.36102072848249256,0.429396714488,0.325782443351,0.334098107823,0.05
3720,SHERIDAN,15.0,p_democrat,USP,KS,2012,,,,,0.0
3721,SHERIDAN,15.0,p_republican,USP,KS,2012,,,,,0.0
3722,SHERMAN,19.0,p_democrat,USP,KS,2012,,,,,0.0
3723,SHERMAN,19.0,p_republican,USP,KS,2012,,,,,0.0
3724,SMITH,27.0,p_democrat,USP,KS,2012,,,,,0.0
3725,SMITH,27.0,p_republican,USP,KS,2012,,,,,0.0
3726,STAFFORD,24.0,p_democrat,USP,KS,2012,,,,,0.0
3727,STAFFORD,24.0,p_republican,USP,KS,2012,0.8157231662655763,0.679083752054,0.895725523238,0.819544140592,0.72
3728,STANTON,3.0,p_democrat,USP,KS,2012,,,,,0.0
3729,STANTON,3.0,p_republican,USP,KS,2012,,,,,0.0
3730,STEVENS,14.0,p_democrat,USP,KS,2012,,,,,0.0
3731,STEVENS,14.0,p_republican,USP,KS,2012,,,,,0.0
3732,SUMNER,54.0,p_democrat,USP,KS,2012,0.013660037640942344,0.000812978829842,0.000796526607622,0.0103994771691,0.0
3733,SUMNER,54.0,p_republican,USP,KS,2012,0.011684825008482728,0.00175239670744,0.00141944119459,0.00911672675042,0.0
3734,THOMAS,23.0,p_democrat,USP,KS,2012,0.06282697947100632,1.3068191378e-05,0.0190004689287,0.0559762312582,0.03
3735,THOMAS,23.0,p_republican,USP,KS,2012,0.2213489054796262,0.0793383368197,0.167086714694,0.201329451978,0.1
3736,TREGO,11.0,p_democrat,USP,KS,2012,,,,,0.0
3737,TREGO,11.0,p_republican,USP,KS,2012,,,,,0.0
3738,WABAUNSEE,15.0,p_democrat,USP,KS,2012,,,,,0.0
3739,WABAUNSEE,15.0,p_republican,USP,KS,2012,,,,,0.0
3740,WALLACE,7.0,p_democrat,USP,KS,2012,,,,,0.0
3741,WALLACE,7.0,p_republican,USP,KS,2012,,,,,0.0
3742,WASHINGTON,29.0,p_democrat,USP,KS,2012,,,,,0.0
3743,WASHINGTON,29.0,p_republican,USP,KS,2012,0.44247941569217586,0.497350886921,0.314470617795,0.412209349562,0.08
3744,WICHITA,4.0,p_democrat,USP,KS,2012,,,,,0.0
3745,WICHITA,4.0,p_republican,USP,KS,2012,,,,,0.0
3746,WILSON,29.0,p_democrat,USP,KS,2012,,,,,0.0
3747,WILSON,29.0,p_republican,USP,KS,2012,,,,,0.0
3748,WOODSON,9.0,p_democrat,USP,KS,2012,,,,,0.0
3749,WOODSON,9.0,p_republican,USP,KS,2012,,,,,0.0
3750,WYANDOTTE,123.0,p_democrat,USP,KS,2012,0.5458712894409719,0.45362978114,0.669805876138,0.553094957284,0.46
3751,WYANDOTTE,123.0,p_republican,USP,KS,2012,0.8357265780473087,0.705888004111,0.832493016169,0.815505897991,0.91
3752,Acadia,65.0,p_democrat,USP,LA,2012,0.17721355341655126,0.284833409823,0.186660992235,0.16260626219,0.08
3753,Acadia,65.0,p_republican,USP,LA,2012,0.5424197100793839,0.60147227957,0.58327978825,0.526413224207,0.23
3754,Allen,34.0,p_democrat,USP,LA,2012,0.42771817948245794,0.252743390129,0.500484732359,0.442721781504,0.47
3755,Allen,34.0,p_republican,USP,LA,2012,,,,,0.0
3756,Ascension,77.0,p_democrat,USP,LA,2012,0.15555105258177848,0.226505611689,0.113883472457,0.140474228849,0.03
3757,Ascension,77.0,p_republican,USP,LA,2012,0.4109129303625702,0.357903599478,0.329640763566,0.427739515222,0.19
3758,Assumption,33.0,p_democrat,USP,LA,2012,0.9435068064195582,0.962134548507,0.976022413205,0.931951753246,0.91
3759,Assumption,33.0,p_republican,USP,LA,2012,0.589581220983072,0.511318475698,0.553588497413,0.605601691698,0.72
3760,Avoyelles,56.0,p_democrat,USP,LA,2012,0.3156213285383531,0.364752789648,0.282143691516,0.290683648012,0.3
3761,Avoyelles,56.0,p_republican,USP,LA,2012,0.4461795413164228,0.309440012513,0.430483597614,0.437274188914,0.3
3762,Beauregard,47.0,p_democrat,USP,LA,2012,0.21193138696216915,0.486704725271,0.335949906021,0.193677667036,0.18
3763,Beauregard,47.0,p_republican,USP,LA,2012,0.6589033098656178,0.668816695414,0.638618505232,0.654835735898,0.48
3764,Bienville,35.0,p_democrat,USP,LA,2012,,,,,0.0
3765,Bienville,35.0,p_republican,USP,LA,2012,,,,,0.0
3766,Bossier,88.0,p_democrat,USP,LA,2012,0.32240901300141245,0.517915635229,0.405276003936,0.301459849895,0.34
3767,Bossier,88.0,p_republican,USP,LA,2012,0.7771563369042477,0.712607900618,0.747462745546,0.775688277667,0.68
3768,Caddo,157.0,p_democrat,USP,LA,2012,0.7118064426704946,0.724007905446,0.656058015897,0.701797089777,0.78
3769,Caddo,157.0,p_republican,USP,LA,2012,0.23702694393548296,0.236466589684,0.185100422945,0.214388683977,0.16
3770,Calcasieu,125.0,p_democrat,USP,LA,2012,0.36634106031715563,0.442255522173,0.506377702082,0.340858217981,0.08
3771,Calcasieu,125.0,p_republican,USP,LA,2012,0.16058746840840174,0.0769179071598,0.174474173657,0.18555523463,0.44
3772,Caldwell,25.0,p_democrat,USP,LA,2012,,,,,0.0
3773,Caldwell,25.0,p_republican,USP,LA,2012,,,,,0.0
3774,Cameron,18.0,p_democrat,USP,LA,2012,,,,,0.0
3775,Cameron,18.0,p_republican,USP,LA,2012,0.45356805614610896,0.297487944486,0.609545635766,0.468595011824,0.17
3776,Catahoula,31.0,p_democrat,USP,LA,2012,0.8091583408584562,0.760294850115,0.954169780631,0.793298448091,0.99
3777,Catahoula,31.0,p_republican,USP,LA,2012,0.016296432688742847,0.0148370956234,0.131023640287,0.0162028530099,0.08
3778,Claiborne,34.0,p_democrat,USP,LA,2012,,,,,0.0
3779,Claiborne,34.0,p_republican,USP,LA,2012,0.8508185867592613,0.725981611237,0.843404294312,0.84941226451,0.75
3780,Concordia,27.0,p_democrat,USP,LA,2012,,,,,0.0
3781,Concordia,27.0,p_republican,USP,LA,2012,0.6578051334662373,0.572297614316,0.594468317361,0.667936799594,0.71
3782,De Soto,53.0,p_democrat,USP,LA,2012,0.8366550526889879,0.72860418106,0.873901640602,0.840837042537,0.72
3783,De Soto,53.0,p_republican,USP,LA,2012,0.7521119579945449,0.871167752223,0.7202988393,0.73424004487,0.73
3784,East Baton Rouge,317.0,p_democrat,USP,LA,2012,0.35592428781341173,0.269280710153,0.407851107168,0.446644215311,0.18
3785,East Baton Rouge,317.0,p_republican,USP,LA,2012,0.8293133850636638,0.55323157194,0.707742795627,0.801314200827,0.28
3786,East Carroll,26.0,p_democrat,USP,LA,2012,0.7068249937205306,0.684866078799,0.695982357181,0.708771761166,0.73
3787,East Carroll,26.0,p_republican,USP,LA,2012,,,,,0.0
3788,East Feliciana,33.0,p_democrat,USP,LA,2012,0.3714859397783185,0.248394036034,0.371973859041,0.373011910112,0.29
3789,East Feliciana,33.0,p_republican,USP,LA,2012,,,,,0.0
3790,Evangeline,63.0,p_democrat,USP,LA,2012,0.5213290841881715,0.687338887165,0.638935797217,0.50719819409,0.64
3791,Evangeline,63.0,p_republican,USP,LA,2012,0.4390657695159763,0.374690501093,0.355919720448,0.446111626679,0.05
3792,Franklin,35.0,p_democrat,USP,LA,2012,0.3372778292351802,0.254846230692,0.54562824502,0.316916185118,0.34
3793,Franklin,35.0,p_republican,USP,LA,2012,,,,,0.0
3794,Grant,41.0,p_democrat,USP,LA,2012,0.00022193385809157127,6.1033681248e-07,0.00388298296881,0.000168792280957,0.01
3795,Grant,41.0,p_republican,USP,LA,2012,0.916418178656552,0.950838374309,0.92225041154,0.903204066084,0.85
3796,Iberia,72.0,p_democrat,USP,LA,2012,0.32437435084935273,0.415532979295,0.432759700966,0.311542340562,0.53
3797,Iberia,72.0,p_republican,USP,LA,2012,0.33549959323549217,0.365477535274,0.421459390842,0.311542340562,0.68
3798,Iberville,46.0,p_democrat,USP,LA,2012,0.6245326331954695,0.459096214789,0.601545505468,0.632592561997,0.26
3799,Iberville,46.0,p_republican,USP,LA,2012,0.8978926193883672,0.598545801312,0.926610453841,0.911412526832,0.81
3800,Jackson,48.0,p_democrat,USP,LA,2012,0.9453927633801492,0.613701924891,0.983595400231,0.931951753246,0.99
3801,Jackson,48.0,p_republican,USP,LA,2012,0.04047307605855903,0.000814787792536,0.110193663919,0.0371571490673,0.34
3802,Jefferson,272.0,p_democrat,USP,LA,2012,0.13223724268679785,0.18159460866,0.104485191217,0.113706013519,0.14
3803,Jefferson,272.0,p_republican,USP,LA,2012,0.2656786257873659,0.384152493272,0.255555035831,0.214972484233,0.5
3804,Jefferson Davis,25.0,p_democrat,USP,LA,2012,0.7649780544409364,0.791533585272,0.776698509809,0.759756278872,0.78
3805,Jefferson Davis,25.0,p_republican,USP,LA,2012,0.4206655253338866,0.390121613244,0.541757250763,0.437274188914,0.27
3806,Lafayette,124.0,p_democrat,USP,LA,2012,0.7131951986635223,0.761597181166,0.73332773798,0.674008385713,0.92
3807,Lafayette,124.0,p_republican,USP,LA,2012,0.6854093942039731,0.657031725483,0.627131349328,0.690682175216,0.83
3808,Lafourche,76.0,p_democrat,USP,LA,2012,0.0053689484741545656,0.0160566878825,0.00515715468321,0.0043013108435,0.0
3809,Lafourche,76.0,p_republican,USP,LA,2012,0.7667860550580037,0.824726664997,0.849429462981,0.755611188622,0.81
3810,Lasalle,28.0,p_democrat,USP,LA,2012,0.16871530160431442,7.34186391233e-05,0.168217506511,0.175966390218,0.11
3811,Lasalle,28.0,p_republican,USP,LA,2012,0.38547179767287004,0.497753016762,0.743656271974,0.362173729793,0.78
3812,Lincoln,104.0,p_democrat,USP,LA,2012,0.0021126825367643186,1.62175058665e-09,0.112457467684,0.00164274123103,0.12
3813,Lincoln,104.0,p_republican,USP,LA,2012,3.129811582412154e-05,7.44947652678e-11,0.023756164956,1.79940289327e-05,0.01
3814,Livingston,81.0,p_democrat,USP,LA,2012,0.008907717685296905,0.019033948098,0.00600694003482,0.00721110852306,0.04
3815,Livingston,81.0,p_republican,USP,LA,2012,0.8727539761993157,0.869791298024,0.901822661377,0.889950076355,0.92
3816,Madison,36.0,p_democrat,USP,LA,2012,0.5078900814853375,0.668089569291,0.684202177988,0.490049906038,0.58
3817,Madison,36.0,p_republican,USP,LA,2012,0.00012292127471128541,4.44577699535e-12,0.172192437096,8.93222222877e-05,0.05
3818,Morehouse,58.0,p_democrat,USP,LA,2012,0.47900787104653286,0.594171247424,0.4166499034,0.446877748029,0.57
